alpha,bias,color_semvalue,k
0.62236404,1.07341,0.8749525,0.038740955
0.6177121,1.0468745,0.88501996,0.036641993
0.6138977,1.0415817,0.8789007,0.03628368
0.6106652,1.0891593,0.87793136,0.035756413
0.6126465,1.0770681,0.87664205,0.035633784
0.61569905,1.0919188,0.8829108,0.035400826
0.61312866,1.043481,0.87733704,0.034905054
0.61203855,1.0347594,0.8774874,0.0352392
0.61175,1.0644814,0.8782813,0.03558221
0.6165572,1.0782855,0.87558675,0.03682588
0.61307013,1.0428247,0.8821311,0.035818506
0.6077817,1.0189157,0.88486826,0.032810308
0.600326,1.0773373,0.88047606,0.032204222
0.6005122,1.0811704,0.8806584,0.03228734
0.6019418,1.1128186,0.88436645,0.033517674
0.6020084,1.1070908,0.8843444,0.032542687
0.60651475,1.10731,0.8812807,0.0326214
0.60682577,1.0810751,0.8809546,0.032441907
0.60625523,1.025782,0.87375754,0.03330447
0.6019001,0.98366755,0.8697203,0.034782834
0.6023468,0.9904445,0.86994094,0.035004437
0.6008921,1.0039451,0.87124914,0.035004437
0.59408146,1.0576841,0.8751106,0.036346074
0.5900344,1.0649438,0.88369644,0.034610674
0.58810276,1.0893532,0.87991095,0.035664357
0.58802277,1.0665237,0.87858486,0.035041407
0.58801436,1.0673873,0.87867665,0.03510405
0.5883514,1.0702608,0.8762798,0.03495256
0.58815306,1.0917854,0.8793304,0.034868367
0.59126824,0.9986299,0.87214744,0.034284677
0.5908647,1.025534,0.877577,0.034487188
0.5927397,1.0232735,0.8794993,0.03424388
0.5939439,1.0299537,0.88004386,0.033792827
0.59124994,1.0393157,0.8807276,0.033883195
0.5916486,1.0412303,0.8802375,0.034246627
0.5919647,1.0424764,0.88083166,0.034641586
0.590789,1.032638,0.8775634,0.034594808
0.59920716,1.1395373,0.87513226,0.034704734
0.60783625,1.1601583,0.8716676,0.03467628
0.60635513,1.1616949,0.8796899,0.03542505
0.6087333,1.14799,0.87667716,0.035570264
0.60541534,1.1282499,0.87631506,0.035758387
0.6018955,1.1108661,0.87587,0.035580132
0.603346,1.1253103,0.8759191,0.03661986
0.6049359,1.0967573,0.87316716,0.036997743
0.6139492,1.127832,0.8742799,0.036330894
0.6160606,1.1598076,0.8747276,0.037612695
0.61699635,1.1465853,0.87422854,0.038731076
0.6123252,1.1577559,0.8797401,0.041108835
0.607153,1.1623267,0.87459344,0.04095623
0.6061936,1.1504902,0.87555015,0.040967338
0.60425425,1.1497794,0.87743473,0.040732127
0.6077463,1.2243632,0.88025737,0.041637007
0.61180705,1.2168275,0.8783631,0.04050655
0.6120656,1.2147486,0.87698877,0.040197715
0.61256427,1.2096893,0.87748027,0.039805427
0.61289036,1.1917403,0.8784751,0.038661055
0.6162254,1.2118756,0.8794793,0.03858308
0.61412007,1.2418222,0.876883,0.03799569
0.61248744,1.2570928,0.8793783,0.037333187
0.6140844,1.2336004,0.87533736,0.038842008
0.6107037,1.2364321,0.87572956,0.039399877
0.6099706,1.2247436,0.87776905,0.039633114
0.6094717,1.2214997,0.88254523,0.03976883
0.6087682,1.2328173,0.87773305,0.038988844
0.6101681,1.2776217,0.87878424,0.038656436
0.6158759,1.3621113,0.8715194,0.037528653
0.6160103,1.3244683,0.8735711,0.036674324
0.616268,1.3187894,0.87715554,0.035594314
0.6191098,1.2742517,0.87186235,0.03432959
0.61875534,1.2721379,0.87125635,0.034104645
0.61360484,1.2229546,0.8728876,0.03319993
0.611001,1.2041466,0.87327147,0.03424144
0.6129272,1.2101648,0.87121606,0.035619915
0.61227876,1.2098528,0.87384146,0.035130862
0.6107803,1.2336915,0.8708097,0.03479554
0.6141412,1.2220463,0.8706944,0.035747897
0.6132031,1.2365507,0.8718348,0.03584205
0.62009096,1.2807915,0.8712705,0.035765547
0.6190845,1.2860463,0.8670799,0.03602319
0.61945313,1.2617877,0.867355,0.035542216
0.61928314,1.2535461,0.8613649,0.036029994
0.6248968,1.3071012,0.8625827,0.036255993
0.62560785,1.2210373,0.8532583,0.037971653
0.6245531,1.1935138,0.85530305,0.03959015
0.6265194,1.1908623,0.85408676,0.040112145
0.6263504,1.1983472,0.85607666,0.04000756
0.62045836,1.0739939,0.8612483,0.039673977
0.6187207,1.0779544,0.861431,0.039219458
0.61640024,1.1285052,0.85085034,0.039880697
0.6175853,1.1489415,0.85008115,0.039312344
0.6233914,1.1136882,0.84420097,0.038510744
0.6233992,1.1038646,0.84519607,0.03856721
0.62339616,1.0839677,0.846129,0.0377484
0.6239937,1.0985442,0.8516331,0.036130786
0.6173885,1.0613749,0.8511042,0.03405165
0.6158437,1.079973,0.84279084,0.036492802
0.61652195,1.03794,0.8440587,0.037243906
0.61627954,1.0387043,0.8435782,0.03716023
0.6106035,1.077801,0.8389816,0.037071083
0.60914856,1.0450342,0.8343451,0.03836741
0.6126903,1.0629873,0.8370854,0.037777368
0.6080525,1.1790183,0.8299594,0.037067603
0.60718066,1.1520876,0.8367751,0.035799544
0.60874224,1.1600378,0.8463193,0.037267648
0.6018185,1.2117168,0.8442969,0.03658447
0.6039166,1.2167585,0.83871186,0.036870804
0.60742795,1.3175491,0.8433273,0.037437383
0.6062902,1.3307841,0.84426445,0.0376585
0.60441077,1.3365967,0.84398913,0.03895293
0.6064337,1.2841064,0.8489515,0.03824735
0.6053528,1.2195338,0.85091853,0.041192997
0.6059797,1.1783943,0.85816824,0.04189514
0.6084099,1.1388744,0.859655,0.042436417
0.60287225,1.1584275,0.86219287,0.042177893
0.60366,1.15955,0.8615269,0.04187517
0.6037723,1.1009893,0.862078,0.039382037
0.6036385,1.1029882,0.86088735,0.03965249
0.6051098,1.0894612,0.858582,0.039485667
0.60531384,1.1300553,0.8627576,0.03861779
0.6000766,1.1296465,0.8620594,0.03894281
0.5972068,1.1071901,0.8669998,0.0386571
0.59758306,1.1223986,0.873236,0.03754967
0.60990655,1.1984396,0.8820952,0.036101136
0.6099749,1.1884598,0.88004977,0.036463358
0.6106169,1.1686583,0.88361186,0.03717046
0.6114035,1.1658868,0.884993,0.037181024
0.6132918,1.1629583,0.88194054,0.03689617
0.6172724,1.1621271,0.8763693,0.03774367
0.6228657,1.1393222,0.87462354,0.037165176
0.6248578,1.151581,0.8810168,0.037817523
0.623692,1.0734987,0.88392925,0.03734275
0.62378234,1.061522,0.8846473,0.037334442
0.6210049,1.0554508,0.88209087,0.03883873
0.6162649,1.0873947,0.8758434,0.037637737
0.6158968,1.1225497,0.87789655,0.03832519
0.61499846,1.1003149,0.8771793,0.039317235
0.6162242,1.1399328,0.8825681,0.037042107
0.61766386,1.0964079,0.8783329,0.036843758
0.6168536,1.086249,0.8751809,0.03647897
0.61496806,1.0551324,0.86861324,0.034865152
0.61926097,1.074768,0.87309545,0.035382867
0.6216333,1.0969568,0.86960965,0.034879602
0.62023467,1.0811322,0.86736214,0.035045933
0.6181478,1.0914726,0.8686385,0.03534595
0.61720276,1.1371799,0.881561,0.035293877
0.6173341,1.1447518,0.88193375,0.03506551
0.6163451,1.1191803,0.88130695,0.035130903
0.61623484,1.1497558,0.8746559,0.03570606
0.60918796,1.0750567,0.88294864,0.035658926
0.60668886,1.0978369,0.8836881,0.035911035
0.6063426,1.0929028,0.8760686,0.03465417
0.6073135,1.1309347,0.87125266,0.03480161
0.6054995,1.1220005,0.87681854,0.03469602
0.60555947,1.1298627,0.87736756,0.034685824
0.60433424,1.142741,0.8704233,0.034640964
0.60544086,1.1410819,0.8715192,0.034668293
0.60527503,1.1139922,0.8697691,0.033917017
0.6085035,1.0908937,0.87117183,0.034407284
0.60782427,1.0865693,0.87223077,0.03392779
0.6020988,1.0953441,0.8710157,0.036099162
0.5995979,1.0113233,0.8719089,0.036151465
0.6105738,1.0260389,0.873804,0.035855144
0.61362696,1.0665815,0.87323326,0.035112154
0.6113868,1.072185,0.8710379,0.034081403
0.6100716,1.0586549,0.8723467,0.033749785
0.6104249,1.0576376,0.8780073,0.033293005
0.6010046,1.0430384,0.8748433,0.034036256
0.60414225,1.0824238,0.88312346,0.033625856
0.60505813,1.1048054,0.87770414,0.0319511
0.60276693,1.0330236,0.8775061,0.030678116
0.6119688,0.9943707,0.87163514,0.029246824
0.6148556,0.9700517,0.87523514,0.028778328
0.61339164,0.9654028,0.8752202,0.02843637
0.6049532,0.96596646,0.8746739,0.028226297
0.5984472,0.96722555,0.87967557,0.02895821
0.59494257,0.9601012,0.87824064,0.029118676
0.59481233,0.97693074,0.8792276,0.028869906
0.5853974,0.993971,0.8793098,0.027283316
0.5859919,1.0663859,0.8770688,0.026571644
0.58629644,1.0717951,0.8776247,0.026441127
0.5843187,1.0932782,0.8770919,0.027405947
0.58599865,1.0919051,0.8752734,0.028348811
0.5825112,1.1373448,0.8741609,0.027500639
0.5785315,1.1440758,0.876131,0.028172832
0.57676905,1.1506758,0.8767926,0.030227931
0.57900554,1.1269923,0.87450445,0.03076583
0.5818021,1.0497353,0.87794757,0.03186505
0.5813599,1.0409348,0.880956,0.03221964
0.5907501,1.0301031,0.8837094,0.03308581
0.58987224,1.0286973,0.88312197,0.033006065
0.5907037,1.0101695,0.8823497,0.033585735
0.59026706,1.0091289,0.87969375,0.033406645
0.59764117,1.0420532,0.883501,0.03331327
0.60779494,1.080717,0.8792533,0.03486584
0.6019996,1.1161228,0.8721564,0.035697933
0.6046387,1.0892577,0.8786287,0.032357305
0.60475874,1.0746257,0.8782831,0.03191826
0.6021043,1.0506333,0.8829229,0.03167622
0.5998872,1.182781,0.8788581,0.031064507
0.59867716,1.172506,0.8727275,0.031340834
0.59816825,1.2256771,0.87362117,0.030880932
0.5983692,1.1749667,0.8771707,0.02754255
0.59697425,1.1492947,0.87358904,0.026966041
0.60164934,1.1345876,0.87518615,0.031716596
0.5991315,1.1549549,0.87255853,0.032603607
0.60600996,1.111107,0.8669705,0.031966653
0.59288454,1.216621,0.87386197,0.03268969
0.593014,1.2409418,0.8792725,0.03334598
0.5886929,1.281685,0.8831625,0.034831416
0.58595204,1.2911923,0.87681204,0.035144128
0.58307576,1.3218194,0.8844962,0.035041843
0.5858914,1.319137,0.88254195,0.0340608
0.59195185,1.3280429,0.8823514,0.034635242
0.58930624,1.2881236,0.8803334,0.035238378
0.5929305,1.2564319,0.87985575,0.035868928
0.58769786,1.2067021,0.8835804,0.034976486
0.58383507,1.2150195,0.88271236,0.035738185
0.5832012,1.2106484,0.8839402,0.035460968
0.57996756,1.2644008,0.87798667,0.036484413
0.5802198,1.3189433,0.88291174,0.036491066
0.57967234,1.3096002,0.8794843,0.03609129
0.5803104,1.311652,0.88347286,0.03537219
0.5814517,1.3220794,0.8838062,0.03547405
0.5802175,1.2574289,0.8827027,0.034794252
0.5797618,1.3289081,0.87679654,0.036346488
0.5773718,1.3183686,0.8750138,0.036729008
0.5786902,1.2806592,0.8782895,0.035504844
0.58705306,1.3207257,0.8730315,0.0352139
0.58791804,1.3093617,0.87197256,0.03457379
0.5880404,1.307382,0.87144136,0.034459163
0.586063,1.3356113,0.8845056,0.03456796
0.5797245,1.3298478,0.88232964,0.035635952
0.5796322,1.2848555,0.8806675,0.037425123
0.5805801,1.296269,0.8800612,0.037054252
0.57917374,1.2639029,0.88235843,0.03677337
0.5741765,1.2911377,0.8821696,0.035670053
0.5730775,1.2646352,0.8840957,0.035240598
0.57459533,1.2784935,0.88129675,0.035248373
0.5841676,1.2719198,0.882509,0.03744393
0.5832346,1.250026,0.8788112,0.037656944
0.5828044,1.262496,0.8816039,0.03733694
0.584819,1.2210947,0.8836558,0.037019067
0.5860968,1.2245295,0.8829026,0.038147278
0.58575493,1.19986,0.88106793,0.037728257
0.5859553,1.1656232,0.88119286,0.03726085
0.59739244,1.223952,0.88168633,0.035822224
0.59935206,1.2297587,0.8820891,0.036504284
0.5996446,1.2282679,0.88076043,0.037275165
0.59942114,1.2483586,0.88481396,0.03712317
0.59697616,1.2522392,0.8820407,0.037041053
0.6010288,1.2380272,0.878715,0.03631679
0.6095444,1.2333466,0.8771914,0.03532495
0.6105199,1.2298154,0.8815314,0.035655424
0.6074868,1.2473161,0.8816388,0.035627097
0.60474503,1.2395251,0.8814364,0.035645638
0.60580176,1.2869806,0.8800862,0.035720747
0.60102934,1.2916931,0.88095623,0.03711593
0.59921604,1.3081828,0.87787783,0.037409957
0.60087794,1.3157858,0.87886184,0.037738714
0.6068395,1.3001003,0.8828767,0.037991133
0.6090924,1.3038801,0.8843828,0.039692186
0.6126166,1.2290764,0.8829457,0.039403208
0.6133261,1.2808836,0.8754266,0.03845721
0.615495,1.276344,0.8755709,0.039277956
0.61731577,1.2790434,0.88066745,0.039073188
0.617553,1.2756172,0.88311577,0.03900708
0.61858326,1.2713287,0.883731,0.03965699
0.6140685,1.3827795,0.8850508,0.0400688
0.6142216,1.3782654,0.88516957,0.04000162
0.6141981,1.375083,0.884922,0.039750934
0.61268806,1.4452833,0.87901783,0.04086595
0.61279,1.4375498,0.87079185,0.041639738
0.61637497,1.4413651,0.8737187,0.041764967
0.6130167,1.4386736,0.8723493,0.039869376
0.61186546,1.4253476,0.88085175,0.039349556
0.6116911,1.4267261,0.8832704,0.04259757
0.6152965,1.4320776,0.8764842,0.040227264
0.6153131,1.4326997,0.8764531,0.040253073
0.6036036,1.3849508,0.86535335,0.03977214
0.604504,1.3905734,0.8677164,0.03960568
0.61366946,1.3834608,0.8696777,0.03696647
0.61812663,1.3598945,0.8672593,0.038169924
0.62144685,1.2975217,0.8555495,0.038656957
0.62430024,1.2505096,0.85577077,0.03759853
0.6261167,1.2418956,0.85495925,0.037126962
0.6258817,1.242448,0.85510534,0.037212837
0.6247773,1.2163197,0.8603816,0.037674446
0.6213166,1.2334404,0.8594224,0.038916145
0.61716145,1.22801,0.8637152,0.03769301
0.61810213,1.194612,0.8602405,0.037614744
0.6224858,1.1539587,0.8681847,0.0392999
0.6187911,1.1273935,0.87353164,0.04133405
0.61822784,1.1166834,0.87467116,0.04149159
0.61660874,1.1356081,0.8515548,0.040592574
0.6154339,1.1584322,0.8522859,0.04075369
0.62370473,1.0721967,0.8466008,0.04042063
0.62643474,1.0475309,0.84331155,0.04011645
0.62717557,1.0490546,0.8414265,0.040197764
0.62685186,1.0454923,0.8422018,0.040130712
0.6279966,1.0597975,0.8415423,0.039470937
0.6202592,1.1214573,0.85412383,0.038833756
0.62532943,1.1585499,0.8499669,0.038587507
0.62463695,1.1734838,0.8508709,0.038096078
0.62373817,1.1776835,0.84842414,0.03849866
0.62080884,1.1585125,0.85320693,0.038236365
0.61616564,1.1410614,0.85225517,0.038108215
0.624193,1.0631384,0.8591818,0.04025987
0.6232804,1.0180143,0.8708802,0.043605365
0.6238022,1.0317472,0.87243706,0.043819774
0.6272387,1.0295517,0.8798861,0.042276084
0.6275727,1.0361105,0.88197416,0.041139834
0.6265408,1.0267994,0.8789899,0.04055904
0.62737906,1.052748,0.8796092,0.039592404
0.6258698,1.05021,0.88142484,0.040140703
0.62379175,1.0494188,0.882244,0.039218403
0.6270903,1.1033475,0.87600374,0.039849978
0.62859374,1.0681478,0.87553406,0.040258463
0.6279536,1.0522771,0.87217927,0.039870042
0.62870896,1.06154,0.875835,0.03794166
0.6297032,1.0064416,0.883061,0.04101248
0.6283836,0.9606271,0.8850341,0.040192172
0.6268185,0.965206,0.88353366,0.040239204
0.6256482,0.9584553,0.8842724,0.040205505
0.620271,1.015312,0.88250846,0.03852137
0.61907244,0.96954834,0.882618,0.039742228
