id,item,conditions,list,annotation,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,combination,relevant_property
61,5,ercf,4,CF,4,3,10,10,2,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
61,20,zrdc,4,CF,8,9,9,9,9,10,3,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
61,8,ercf,4,CF,4,3,9,2,1,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
61,2,zrcf,4,CF,7,10,10,1,10,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
61,9,zrdf,4,CF,9,10,10,9,10,9,1,blue,red,blue,blue,red,blue,circle,square,square,square,square,square,blurred,dimension_form,second
61,18,zrdc,4,CF,8,9,9,9,9,10,6,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
61,20,erdc,4,DCF,5,10,6,6,5,6,1,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,blurred,dimension_color,first
61,15,brdc,4,DCF,2,10,9,1,4,10,1,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,both
61,7,erdc,4,DCF,5,9,4,2,2,4,2,red,red,red,red,red,blue,circle,square,circle,square,circle,square,blurred,dimension_color,first
61,15,erdc,4,CF,5,10,5,2,1,6,2,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,blurred,dimension_color,first
61,13,brcf,4,CF,1,3,9,1,3,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
61,21,ercf,4,CF,4,3,3,1,3,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
61,26,brdc,4,DCF,2,9,9,3,2,10,6,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,both
61,6,erdf,4,DCF,6,10,1,1,4,1,3,blue,blue,red,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
61,17,erdf,4,CF,6,9,3,4,6,6,3,blue,blue,blue,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
61,11,erdf,4,DCF,6,9,1,4,6,4,6,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
61,26,erdc,4,DCF,5,10,4,4,5,4,1,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
61,3,brdf,4,DCF,3,10,10,2,2,9,6,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
61,16,brcf,4,DF,1,2,9,3,10,2,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
61,23,erdc,4,DCF,5,9,2,2,6,5,2,red,red,red,red,red,blue,circle,square,circle,circle,circle,square,blurred,dimension_color,first
61,8,zrcf,4,CF,7,3,2,10,9,10,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
61,10,zrcf,4,CF,7,9,3,9,9,2,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
61,27,brcf,4,CF,1,3,1,1,10,1,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
61,1,zrdc,4,CF,8,10,10,9,9,9,6,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,second
61,14,brdf,4,CF,3,9,9,6,3,10,6,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
61,20,brdc,4,DCF,2,10,9,4,2,9,6,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,blurred,dimension_color,both
61,17,brdf,4,DCF,3,10,10,1,6,10,5,blue,blue,red,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
61,9,erdf,4,CF,6,9,4,1,6,6,5,blue,blue,blue,red,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
61,14,erdf,4,DCF,6,10,6,2,4,4,2,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
61,18,erdc,4,DCF,5,9,1,6,1,2,3,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
61,10,ercf,4,CF,4,2,3,2,9,9,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
61,2,brcf,4,CF,1,10,2,3,1,1,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
61,24,ercf,4,CF,4,1,9,3,2,9,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
61,7,brdc,4,DCF,2,10,10,3,5,10,4,blue,red,blue,blue,red,red,circle,circle,square,circle,square,circle,blurred,dimension_color,both
61,5,zrcf,4,CF,7,9,1,2,9,9,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
61,25,zrdf,4,CF,9,10,10,10,9,10,3,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
62,25,brdc,6,CDF,2,10,9,3,4,9,5,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,blurred,dimension_color,both
62,20,ercf,6,C,4,2,3,3,9,1,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,4,zrcf,6,F,7,2,2,1,9,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,1,ercf,6,C,4,3,1,9,9,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,7,ercf,6,C,4,9,9,3,1,1,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,15,ercf,6,C,4,2,10,1,2,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,21,zrdf,6,F,9,9,10,10,9,10,3,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
62,17,erdc,6,D,5,9,3,4,6,6,3,red,red,red,red,red,blue,circle,circle,circle,square,circle,square,blurred,dimension_color,first
62,8,zrdf,6,F,9,10,10,10,10,9,3,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
62,1,brcf,6,DF,1,3,2,2,10,10,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,5,erdf,6,DCF,6,10,3,4,6,2,1,blue,red,blue,blue,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,2,brdf,6,DF,3,9,9,4,3,10,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,7,brcf,6,CF,1,10,2,2,9,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,16,erdf,6,DCF,6,10,3,3,5,4,2,blue,red,blue,blue,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,22,erdc,6,DCF,5,10,1,5,6,3,6,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
62,3,brdc,6,,2,10,10,2,2,9,6,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,circle,blurred,dimension_color,both
62,1,zrcf,6,F,7,1,3,9,9,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,23,ercf,6,C,4,1,3,1,9,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,15,brcf,6,CF,1,9,3,2,3,10,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,25,erdc,6,F,5,9,6,2,2,5,6,red,red,red,red,red,blue,circle,circle,square,square,square,circle,blurred,dimension_color,first
62,20,brcf,6,CF,1,9,3,3,10,2,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,26,zrcf,6,F,7,3,2,10,9,2,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,19,brdc,6,DF,2,9,10,5,1,10,2,blue,red,blue,blue,red,red,circle,square,square,circle,circle,circle,blurred,dimension_color,both
62,13,zrdf,6,F,9,10,10,10,9,9,3,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
62,26,ercf,6,C,4,10,1,2,2,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,9,brdc,6,CF,2,9,9,2,2,9,5,blue,red,blue,blue,red,red,circle,circle,square,square,circle,circle,blurred,dimension_color,both
62,10,erdf,6,C,6,10,6,5,3,2,3,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,19,zrdc,6,C,8,10,9,9,10,10,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
62,17,zrdc,6,C,8,10,9,10,9,10,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
62,16,zrdf,6,F,9,9,10,10,10,10,4,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
62,13,erdf,6,DF,6,10,5,3,1,1,2,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,27,brdf,6,DF,3,10,10,1,6,10,5,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,22,zrdc,6,C,8,10,10,10,9,9,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
62,3,erdc,6,DF,5,10,2,3,4,2,4,red,red,red,red,red,blue,circle,square,square,circle,circle,circle,blurred,dimension_color,first
62,22,brdc,6,CF,2,10,9,2,6,9,5,blue,red,blue,blue,red,red,circle,circle,circle,square,square,square,blurred,dimension_color,both
62,10,zrdf,6,F,9,9,9,10,9,9,3,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
62,12,brcf,6,CF,1,1,3,2,9,10,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,13,brdf,6,DF,3,9,10,1,6,9,6,blue,red,blue,red,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,18,zrcf,6,F,7,1,9,3,9,10,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,12,ercf,6,C,4,3,10,3,9,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,19,erdc,6,DF,5,9,1,6,5,1,2,red,red,red,red,red,blue,circle,square,circle,square,square,circle,blurred,dimension_color,first
62,9,zrdc,6,C,8,10,10,9,10,9,1,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,second
62,16,brdf,6,CF,3,10,9,2,3,9,5,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,24,erdf,6,C,6,10,1,1,5,5,4,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,4,ercf,6,C,4,3,2,2,2,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,26,brcf,6,CF,1,2,1,10,10,2,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,10,brdf,6,DCF,3,10,9,3,1,10,1,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,11,brdc,6,DCF,2,9,9,1,5,9,5,blue,red,blue,blue,red,red,circle,circle,square,square,circle,circle,blurred,dimension_color,both
62,8,brdf,6,DCF,3,10,9,3,5,10,5,blue,blue,red,red,red,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,23,brcf,6,CF,1,1,3,10,2,2,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,24,zrdf,6,C,9,10,10,9,9,10,6,blue,red,blue,red,red,red,circle,square,square,square,square,square,blurred,dimension_form,second
62,6,zrdc,6,C,8,9,9,9,9,10,1,blue,red,red,red,red,red,circle,square,circle,square,circle,square,blurred,dimension_color,second
62,8,erdf,6,DF,6,10,2,5,3,2,3,blue,red,red,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,20,zrcf,6,F,7,1,9,9,9,3,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,7,zrcf,6,F,7,2,1,10,3,9,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,14,erdc,6,D,5,10,6,2,4,4,2,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_color,first
62,5,zrdf,6,F,9,9,10,10,9,10,5,blue,blue,red,red,red,red,circle,square,square,square,square,square,blurred,dimension_form,second
62,24,brdf,6,DF,3,10,10,3,4,9,2,blue,blue,blue,red,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,2,erdf,6,DF,6,10,3,1,3,6,1,blue,blue,blue,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,12,zrcf,6,F,7,3,3,2,2,10,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,21,erdf,6,D,6,9,6,6,4,1,1,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,15,zrcf,6,CF,7,10,1,10,2,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,5,brdf,6,DF,3,9,9,5,2,9,5,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,4,brcf,6,CF,1,2,2,9,10,3,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,18,ercf,6,C,4,9,2,3,10,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
62,11,erdc,6,DF,5,9,1,4,6,4,6,red,red,red,red,red,blue,circle,square,circle,square,circle,circle,blurred,dimension_color,first
62,11,zrdc,6,C,8,9,10,10,10,10,6,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
62,3,zrdc,6,C,8,9,9,9,10,10,5,blue,red,red,red,red,red,circle,circle,square,square,circle,circle,blurred,dimension_color,second
62,2,zrdf,6,F,9,10,9,9,10,10,6,blue,red,blue,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
62,14,brdc,6,DC,2,9,9,6,3,10,6,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,circle,blurred,dimension_color,both
62,17,brdc,6,CF,2,10,10,1,6,10,5,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,both
62,18,brcf,6,CF,1,2,1,10,9,10,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
62,6,erdc,6,DF,5,10,1,1,4,1,3,red,red,red,red,red,blue,circle,circle,circle,square,square,circle,blurred,dimension_color,first
62,25,zrdc,6,C,8,10,10,10,9,10,3,blue,red,red,red,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,second
62,14,zrdc,6,C,8,9,9,10,10,10,6,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
62,9,erdc,6,DF,5,9,4,1,6,6,5,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,blurred,dimension_color,first
62,27,erdf,6,DF,6,9,2,5,5,2,1,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
62,23,zrcf,6,F,7,2,9,3,9,10,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
62,27,zrdf,6,F,9,10,9,9,10,9,6,blue,blue,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
62,21,brdf,6,DF,3,10,9,5,4,10,3,blue,blue,red,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
62,6,brdc,6,CF,2,10,9,1,6,9,4,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,blurred,dimension_color,both
63,3,ercf,2,CF,4,3,9,9,10,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,15,erdf,2,DF,6,9,1,2,1,2,2,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,21,brdc,2,CF,2,9,9,3,2,9,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
63,9,ercf,2,CF,4,2,9,9,1,10,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,7,brdf,2,DF,3,9,9,1,1,10,2,blue,blue,blue,red,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,26,erdf,2,DF,6,10,3,1,3,1,3,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,2,brdc,2,DF,2,10,10,2,3,9,3,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,circle,sharp,dimension_color,both
63,26,brdf,2,CF,3,9,10,1,1,10,1,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,24,zrdc,2,C,8,9,10,9,10,10,2,blue,red,red,red,red,red,circle,circle,square,square,circle,circle,sharp,dimension_color,second
63,6,zrcf,2,F,7,9,9,1,1,9,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,1,brdf,2,DF,3,10,10,3,2,10,1,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,11,brcf,2,CF,1,9,2,10,3,1,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,17,brcf,2,CF,1,3,2,1,9,3,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,9,zrcf,2,F,7,9,10,1,2,3,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,19,ercf,2,CF,4,3,3,2,3,2,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,5,zrdc,2,CF,8,10,10,9,9,10,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,square,sharp,dimension_color,second
63,15,brdf,2,DF,3,10,10,3,3,10,3,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,12,brdf,2,CF,3,9,9,2,2,10,2,blue,red,blue,red,red,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,10,erdc,2,DF,5,10,2,2,1,3,2,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,sharp,dimension_color,first
63,7,erdf,2,DF,6,10,3,3,3,3,3,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,6,brcf,2,CF,1,3,2,3,2,10,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,21,erdc,2,DF,5,10,2,3,3,1,3,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,sharp,dimension_color,first
63,3,zrcf,2,DF,7,3,3,2,10,3,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,22,ercf,2,CF,4,3,2,2,9,3,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,22,zrcf,2,F,7,3,3,9,1,3,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,14,ercf,2,CF,4,9,10,10,9,3,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,23,brdf,2,CF,3,10,10,2,3,9,3,blue,red,red,red,red,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,16,erdc,2,DF,5,9,1,1,3,2,2,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,dimension_color,first
63,8,brdc,2,CF,2,9,10,1,3,9,2,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,square,sharp,dimension_color,both
63,23,erdf,2,DF,6,10,2,3,2,3,1,blue,red,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,19,zrcf,2,F,7,3,1,9,2,9,9,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,25,zrcf,2,F,7,3,10,10,9,2,1,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,12,erdf,2,DF,6,9,1,3,2,3,2,blue,red,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,14,brcf,2,CF,1,2,9,3,2,3,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,18,zrdf,2,F,9,9,10,9,10,9,2,blue,red,blue,red,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
63,15,zrdf,2,F,9,9,10,10,10,10,1,blue,blue,red,blue,red,red,circle,square,square,square,square,square,sharp,dimension_form,second
63,2,erdc,2,F,5,10,2,2,2,3,2,red,red,red,red,red,blue,circle,square,circle,square,circle,square,sharp,dimension_color,first
63,7,zrdf,2,F,9,9,10,10,10,9,1,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
63,12,zrdf,2,F,9,9,9,9,9,9,1,blue,red,red,blue,red,blue,circle,square,square,square,square,square,sharp,dimension_form,second
63,21,zrdc,2,CF,8,10,10,9,9,10,1,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,sharp,dimension_color,second
63,10,brdc,2,DCF,2,9,10,1,2,10,1,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,circle,sharp,dimension_color,both
63,24,erdc,2,DF,5,9,2,3,2,3,1,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,dimension_color,first
63,11,ercf,2,DF,4,1,3,2,10,1,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,5,brdc,2,DCF,2,10,10,1,3,9,3,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,sharp,dimension_color,both
63,13,zrdc,2,F,8,9,9,10,10,10,3,blue,red,red,red,red,red,circle,square,square,circle,square,circle,sharp,dimension_color,second
63,4,erdf,2,DF,6,10,3,2,2,2,2,blue,blue,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,19,brcf,2,CF,1,9,2,3,1,9,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,3,brcf,2,CF,1,2,1,2,2,1,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,14,zrcf,2,F,7,9,9,2,9,10,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,1,erdf,2,CF,6,9,1,1,1,2,1,blue,red,red,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,24,brdc,2,CF,2,10,9,1,2,10,1,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,circle,sharp,dimension_color,both
63,10,zrdc,2,CF,8,10,10,9,9,10,3,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,dimension_color,second
63,20,erdf,2,DF,6,9,2,3,2,2,3,blue,blue,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,23,zrdf,2,F,9,10,9,9,10,10,1,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
63,8,erdc,2,DF,5,9,2,1,3,1,3,red,red,red,red,red,blue,circle,circle,square,circle,circle,square,sharp,dimension_color,first
63,6,ercf,2,DF,4,3,9,10,10,2,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,4,brdf,2,DF,3,10,9,1,2,9,2,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,20,brdf,2,DF,3,9,9,1,3,10,3,blue,blue,blue,blue,red,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,18,erdf,2,DF,6,10,1,3,2,1,2,blue,blue,red,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_form,first
63,25,ercf,2,CF,4,9,3,1,9,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,2,zrdc,2,CF,8,9,9,10,9,9,1,blue,red,red,red,red,red,circle,square,square,circle,square,circle,sharp,dimension_color,second
63,20,zrdf,2,F,9,10,10,10,10,10,1,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,sharp,dimension_form,second
63,25,brcf,2,DF,1,1,1,3,2,2,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,27,zrdc,2,CF,8,10,10,10,9,10,1,blue,red,red,red,red,red,circle,circle,square,square,circle,circle,sharp,dimension_color,second
63,27,brdc,2,DCF,2,9,9,2,1,10,2,blue,red,blue,blue,red,red,circle,square,circle,square,circle,square,sharp,dimension_color,both
63,8,zrdc,2,CF,8,9,9,9,10,9,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,dimension_color,second
63,17,zrcf,2,F,7,10,3,9,2,9,3,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,27,erdc,2,DF,5,10,3,1,1,3,2,red,red,red,red,red,blue,circle,circle,circle,square,square,square,sharp,dimension_color,first
63,16,brdc,2,F,2,10,9,3,2,10,2,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,sharp,dimension_color,both
63,1,zrdf,2,F,9,9,10,9,10,9,2,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
63,13,erdc,2,DF,5,10,1,2,3,3,2,red,red,red,red,red,blue,circle,circle,circle,circle,square,square,sharp,dimension_color,first
63,13,brdc,2,DCF,2,9,9,2,3,9,1,blue,red,blue,blue,red,red,circle,circle,square,square,square,circle,sharp,dimension_color,both
63,5,erdc,2,DF,5,10,1,3,1,2,3,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,sharp,dimension_color,first
63,11,zrcf,2,F,7,3,2,10,1,10,2,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,color_form,second
63,4,zrdf,2,F,9,9,10,10,10,9,2,blue,red,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,dimension_form,second
63,9,brcf,2,CF,1,2,9,2,2,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,26,zrdf,2,F,9,10,10,9,9,9,2,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,sharp,dimension_form,second
63,17,ercf,2,CF,4,2,10,1,1,10,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,color_form,first
63,18,brdf,2,DF,3,9,10,2,1,9,1,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
63,22,brcf,2,CF,1,2,1,9,3,2,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
63,16,zrdc,2,CF,8,10,9,10,10,9,2,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,dimension_color,second
64,25,erdc,3,DC,5,9,2,2,2,2,3,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,sharp,dimension_color,first
64,19,erdc,3,F,5,10,1,3,2,2,1,red,red,red,red,red,blue,circle,circle,circle,square,square,circle,sharp,dimension_color,first
64,21,brdf,3,DF,3,9,9,3,2,9,2,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,dimension_form,both
64,7,brcf,3,DCF,1,3,2,10,9,2,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,color_form,both
