theta_uniform,theta_after_color,delta_theta,size_target_uniform,size_target_after_color,delta_size_target,L1_D_target,L1_C_target,L1_C_minus_D,rec_DC_target,rec_CD_target,fix_DC_target,fix_CD_target,delta_rec_fix_DC,delta_rec_fix_CD,rec_order_delta,fix_order_delta,delta_order_advantage,n_color_match,target_c,target_size,max_other_size,target_minus_max_other,item,list,trials,conditions,relevant_property,sharpness,coding,param_set
5.5,5.5,0.0,0.6533191696896887,0.6533191696896887,0.0,0.2244780491923133,0.1904761904761905,-0.034001858716122796,0.23734780337308492,0.23734780337308492,0.23734780337308492,0.23734780337308492,0.0,0.0,0.0,0.0,0.0,5,1,10.0,6.0,4.0,"<bound method IndexOpsMixin.item of id                                31
item                              20
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             6
size_C                             6
size_D                             5
size_E                             6
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        square
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2436, dtype: object>",4,5,erdc,first,blurred,target-match,slider
5.5,5.5,0.0,0.7173924069531014,0.7173924069531014,0.0,0.24690193778322314,0.1755952380952381,-0.07130669968798503,0.25005714506939514,0.25005714506939514,0.25005714506939514,0.25005714506939514,0.0,0.0,0.0,0.0,0.0,5,1,10.0,6.0,4.0,"<bound method IndexOpsMixin.item of id                                31
item                              20
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             6
size_C                             6
size_D                             5
size_E                             6
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        square
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2436, dtype: object>",4,5,erdc,first,blurred,target-match,production
3.5,3.5,0.0,0.7155113783251874,0.7155113783251874,0.0,0.2555180875944681,0.1111111111111111,-0.14440697648335699,0.20220478651192283,0.20220478651192286,0.20220478651192283,0.20220478651192286,0.0,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,1,0,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                31
item                               4
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                             9
size_B                             2
size_C                             1
size_D                             5
size_E                             6
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2438, dtype: object>",4,5,erdc,first,blurred,blue-coded,slider
3.5,3.5,0.0,0.7969410014153606,0.7969410014153606,0.0,0.2900863388956175,0.1553030303030303,-0.13478330859258722,0.2829320932692684,0.2829320932692683,0.2829320932692684,0.2829320932692683,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1,0,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                31
item                               4
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                             9
size_B                             2
size_C                             1
size_D                             5
size_E                             6
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2438, dtype: object>",4,5,erdc,first,blurred,blue-coded,production
3.5,3.5,0.0,0.7155113783251874,0.7155113783251874,0.0,0.2555180875944681,0.1904761904761905,-0.0650418971182776,0.2735490701828139,0.2735490701828139,0.2735490701828139,0.2735490701828139,0.0,0.0,0.0,0.0,0.0,5,1,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                31
item                               4
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                             9
size_B                             2
size_C                             1
size_D                             5
size_E                             6
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2438, dtype: object>",4,5,erdc,first,blurred,target-match,slider
3.5,3.5,0.0,0.7969410014153606,0.7969410014153606,0.0,0.2900863388956175,0.1755952380952381,-0.11449110080037941,0.29527481578079856,0.2952748157807985,0.29527481578079856,0.2952748157807985,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,5,1,9.0,6.0,3.0,"<bound method IndexOpsMixin.item of id                                31
item                               4
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                             9
size_B                             2
size_C                             1
size_D                             5
size_E                             6
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2438, dtype: object>",4,5,erdc,first,blurred,target-match,production
9.0,9.0,0.0,0.5,0.5,0.0,0.1815886933220968,0.44444444444444453,0.2628557511223477,0.47020373033063845,0.47020373033063856,0.47020373033063845,0.47020373033063856,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                            10
size_C                             9
size_D                             9
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2443, dtype: object>",4,8,zrdc,second,blurred,blue-coded,slider
9.0,9.0,0.0,0.5,0.5,0.0,0.18676089278798882,0.22348484848484845,0.03672395569685963,0.24838754264621798,0.24838754264621798,0.24838754264621798,0.24838754264621798,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                            10
size_C                             9
size_D                             9
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2443, dtype: object>",4,8,zrdc,second,blurred,blue-coded,production
9.0,9.0,0.0,0.5,0.5,0.0,0.1815886933220968,0.44444444444444453,0.2628557511223477,0.47020373033063845,0.47020373033063856,0.47020373033063845,0.47020373033063856,0.0,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                            10
size_C                             9
size_D                             9
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2443, dtype: object>",4,8,zrdc,second,blurred,target-match,slider
9.0,9.0,0.0,0.5,0.5,0.0,0.18676089278798882,0.22348484848484845,0.03672395569685963,0.24838754264621798,0.24838754264621798,0.24838754264621798,0.24838754264621798,0.0,0.0,0.0,0.0,0.0,1,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                            10
size_C                             9
size_D                             9
size_E                             9
size_F                             2
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        square
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2443, dtype: object>",4,8,zrdc,second,blurred,target-match,production
6.5,6.0,-0.5,0.6154129060815775,0.6341997055153059,0.018786799433728407,0.22313162600583633,0.26666666666666666,0.04353504066083033,0.38820915580679927,0.39049480891109073,0.39049480891109073,0.39049480891109073,-0.002285653104291463,0.0,-0.002285653104291463,0.0,-0.002285653104291463,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              18
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             2
size_D                             3
size_E                            10
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2453, dtype: object>",4,2,brdc,both,blurred,blue-coded,slider
6.5,6.5,0.0,0.66568424428442,0.66568424428442,0.0,0.24823935677055825,0.19666666666666666,-0.051572690103891594,0.3039390341926282,0.30393903419262813,0.3039390341926282,0.30393903419262813,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              18
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             2
size_D                             3
size_E                            10
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2453, dtype: object>",4,2,brdc,both,blurred,blue-coded,production
6.5,6.0,-0.5,0.6154129060815775,0.6341997055153059,0.018786799433728407,0.22313162600583633,0.26666666666666666,0.04353504066083033,0.38820915580679927,0.39049480891109073,0.39049480891109073,0.39049480891109073,-0.002285653104291463,0.0,-0.002285653104291463,0.0,-0.002285653104291463,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              18
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             2
size_D                             3
size_E                            10
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2453, dtype: object>",4,2,brdc,both,blurred,target-match,slider
6.5,6.5,0.0,0.66568424428442,0.66568424428442,0.0,0.24823935677055825,0.19666666666666666,-0.051572690103891594,0.3039390341926282,0.30393903419262813,0.3039390341926282,0.30393903419262813,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,3,1,10.0,10.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              18
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             2
size_D                             3
size_E                            10
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2453, dtype: object>",4,2,brdc,both,blurred,target-match,production
6.5,6.0,-0.5,0.6154129060815775,0.6341997055153059,0.018786799433728407,0.212449535833116,0.26666666666666666,0.054217130833550675,0.36912375680705334,0.37184481493857025,0.37184481493857025,0.37184481493857025,-0.002721058131516907,0.0,-0.002721058131516907,0.0,-0.002721058131516907,3,1,10.0,9.0,1.0,"<bound method IndexOpsMixin.item of id                                31
item                              20
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             4
size_D                             2
size_E                             9
size_F                             6
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2457, dtype: object>",4,2,brdc,both,blurred,blue-coded,slider
6.5,6.5,0.0,0.66568424428442,0.66568424428442,0.0,0.23163021616430388,0.19666666666666666,-0.03496354949763722,0.2835393700847138,0.2835393700847138,0.2835393700847138,0.2835393700847138,0.0,0.0,0.0,0.0,0.0,3,1,10.0,9.0,1.0,"<bound method IndexOpsMixin.item of id                                31
item                              20
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             4
size_D                             2
size_E                             9
size_F                             6
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2457, dtype: object>",4,2,brdc,both,blurred,blue-coded,production
6.5,6.0,-0.5,0.6154129060815775,0.6341997055153059,0.018786799433728407,0.212449535833116,0.26666666666666666,0.054217130833550675,0.36912375680705334,0.37184481493857025,0.37184481493857025,0.37184481493857025,-0.002721058131516907,0.0,-0.002721058131516907,0.0,-0.002721058131516907,3,1,10.0,9.0,1.0,"<bound method IndexOpsMixin.item of id                                31
item                              20
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             4
size_D                             2
size_E                             9
size_F                             6
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2457, dtype: object>",4,2,brdc,both,blurred,target-match,slider
6.5,6.5,0.0,0.66568424428442,0.66568424428442,0.0,0.23163021616430388,0.19666666666666666,-0.03496354949763722,0.2835393700847138,0.2835393700847138,0.2835393700847138,0.2835393700847138,0.0,0.0,0.0,0.0,0.0,3,1,10.0,9.0,1.0,"<bound method IndexOpsMixin.item of id                                31
item                              20
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                            10
size_B                             9
size_C                             4
size_D                             2
size_E                             9
size_F                             6
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2457, dtype: object>",4,2,brdc,both,blurred,target-match,production
4.5,3.0,-1.5,0.6920103528788429,0.7487235641910703,0.056713211312227396,0.24313407661765685,0.1111111111111111,-0.13202296550654574,0.1793401009403269,0.19671917897241234,0.1967191789724123,0.19671917897241234,-0.01737907803208541,0.0,-0.017379078032085438,-2.7755575615628914e-17,-0.01737907803208541,1,0,10.0,5.0,5.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             4
size_C                             4
size_D                             5
size_E                             4
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2458, dtype: object>",4,5,erdc,first,blurred,blue-coded,slider
4.5,3.0,-1.5,0.7677810995595874,0.8359489867143655,0.06816788715477806,0.2741698002113124,0.1553030303030303,-0.11886676990828207,0.23040951452206507,0.2685264736322007,0.2685264736322007,0.2685264736322007,-0.038116959110135656,0.0,-0.038116959110135656,0.0,-0.038116959110135656,1,0,10.0,5.0,5.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             4
size_C                             4
size_D                             5
size_E                             4
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2458, dtype: object>",4,5,erdc,first,blurred,blue-coded,production
4.5,4.5,0.0,0.6920103528788429,0.6920103528788429,0.0,0.24313407661765685,0.1904761904761905,-0.052657886141466353,0.2583746238035142,0.2583746238035142,0.2583746238035142,0.2583746238035142,0.0,0.0,0.0,0.0,0.0,5,1,10.0,5.0,5.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             4
size_C                             4
size_D                             5
size_E                             4
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2458, dtype: object>",4,5,erdc,first,blurred,target-match,slider
4.5,4.5,0.0,0.7677810995595874,0.7677810995595874,0.0,0.2741698002113124,0.1755952380952381,-0.09857456211607427,0.2782331935155093,0.27823319351550935,0.2782331935155093,0.27823319351550935,0.0,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,5,1,10.0,5.0,5.0,"<bound method IndexOpsMixin.item of id                                31
item                              26
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             4
size_C                             4
size_D                             5
size_E                             4
size_F                             1
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        square
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2458, dtype: object>",4,5,erdc,first,blurred,target-match,production
9.0,9.0,0.0,0.5,0.5,0.0,0.17551140476585791,0.44444444444444453,0.2689330396785866,0.4598951091223815,0.4598951091223815,0.4598951091223815,0.4598951091223815,0.0,0.0,0.0,0.0,0.0,1,1,9.0,9.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                             9
size_C                             9
size_D                             9
size_E                             9
size_F                             5
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2460, dtype: object>",4,8,zrdc,second,blurred,blue-coded,slider
9.0,9.0,0.0,0.5,0.5,0.0,0.1795031440804083,0.22348484848484845,0.04398170440444016,0.23944002961740365,0.23944002961740363,0.23944002961740365,0.23944002961740363,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,1,1,9.0,9.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                             9
size_C                             9
size_D                             9
size_E                             9
size_F                             5
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2460, dtype: object>",4,8,zrdc,second,blurred,blue-coded,production
9.0,9.0,0.0,0.5,0.5,0.0,0.17551140476585791,0.44444444444444453,0.2689330396785866,0.4598951091223815,0.4598951091223815,0.4598951091223815,0.4598951091223815,0.0,0.0,0.0,0.0,0.0,1,1,9.0,9.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                             9
size_C                             9
size_D                             9
size_E                             9
size_F                             5
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2460, dtype: object>",4,8,zrdc,second,blurred,target-match,slider
9.0,9.0,0.0,0.5,0.5,0.0,0.1795031440804083,0.22348484848484845,0.04398170440444016,0.23944002961740365,0.23944002961740363,0.23944002961740365,0.23944002961740363,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,1,1,9.0,9.0,0.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      zrdc
list                               4
annotation                       DFC
trials                             8
size_A                             9
size_B                             9
size_C                             9
size_D                             9
size_E                             9
size_F                             5
color_A                         blue
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property             second
Name: 2460, dtype: object>",4,8,zrdc,second,blurred,target-match,production
2.5,2.5,0.0,0.7665728645781542,0.7665728645781542,0.0,0.25286881692052093,0.1111111111111111,-0.14175770580940983,0.1562592469294086,0.1562592469294086,0.1562592469294086,0.1562592469294086,0.0,0.0,0.0,0.0,0.0,1,0,10.0,4.0,6.0,"<bound method IndexOpsMixin.item of id                                31
item                              12
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             1
size_C                             2
size_D                             4
size_E                             1
size_F                             4
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2461, dtype: object>",4,5,erdc,first,blurred,blue-coded,slider
2.5,2.5,0.0,0.8557164463619069,0.8557164463619069,0.0,0.2815483566381099,0.1553030303030303,-0.1262453263350796,0.2564135522104859,0.25641355221048595,0.2564135522104859,0.25641355221048595,0.0,0.0,-5.551115123125783e-17,-5.551115123125783e-17,0.0,1,0,10.0,4.0,6.0,"<bound method IndexOpsMixin.item of id                                31
item                              12
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             1
size_C                             2
size_D                             4
size_E                             1
size_F                             4
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2461, dtype: object>",4,5,erdc,first,blurred,blue-coded,production
2.5,2.5,0.0,0.7665728645781542,0.7665728645781542,0.0,0.25286881692052093,0.1904761904761905,-0.06239262644433044,0.29909947575339757,0.29909947575339757,0.29909947575339757,0.29909947575339757,0.0,0.0,0.0,0.0,0.0,5,1,10.0,4.0,6.0,"<bound method IndexOpsMixin.item of id                                31
item                              12
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             1
size_C                             2
size_D                             4
size_E                             1
size_F                             4
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2461, dtype: object>",4,5,erdc,first,blurred,target-match,slider
2.5,2.5,0.0,0.8557164463619069,0.8557164463619069,0.0,0.2815483566381099,0.1755952380952381,-0.10595311854287179,0.30212899219759537,0.30212899219759537,0.30212899219759537,0.30212899219759537,0.0,0.0,0.0,0.0,0.0,5,1,10.0,4.0,6.0,"<bound method IndexOpsMixin.item of id                                31
item                              12
conditions                      erdc
list                               4
annotation                       DFC
trials                             5
size_A                            10
size_B                             1
size_C                             2
size_D                             4
size_E                             1
size_F                             4
color_A                          red
color_B                          red
color_C                          red
color_D                          red
color_E                          red
color_F                         blue
form_A                        circle
form_B                        circle
form_C                        circle
form_D                        circle
form_E                        circle
form_F                        square
sharpness                    blurred
combination          dimension_color
relevant_property              first
Name: 2461, dtype: object>",4,5,erdc,first,blurred,target-match,production
6.5,5.5,-1.0,0.5890837501975627,0.6299918738344206,0.04090812363685792,0.20693426301122989,0.26666666666666666,0.05973240365543678,0.3495903070256914,0.3538826155491122,0.35388261554911227,0.3538826155491122,-0.004292308523420885,0.0,-0.004292308523420829,5.551115123125783e-17,-0.004292308523420885,3,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                             9
size_B                            10
size_C                             5
size_D                             2
size_E                             9
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2462, dtype: object>",4,2,brdc,both,blurred,blue-coded,slider
6.5,6.5,0.0,0.6287161278048915,0.6287161278048915,0.0,0.22441510643492063,0.19666666666666666,-0.027748439768253974,0.27215449339194503,0.272154493391945,0.27215449339194503,0.272154493391945,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,3,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                             9
size_B                            10
size_C                             5
size_D                             2
size_E                             9
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2462, dtype: object>",4,2,brdc,both,blurred,blue-coded,production
6.5,5.5,-1.0,0.5890837501975627,0.6299918738344206,0.04090812363685792,0.20693426301122989,0.26666666666666666,0.05973240365543678,0.3495903070256914,0.3538826155491122,0.35388261554911227,0.3538826155491122,-0.004292308523420885,0.0,-0.004292308523420829,5.551115123125783e-17,-0.004292308523420885,3,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                             9
size_B                            10
size_C                             5
size_D                             2
size_E                             9
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2462, dtype: object>",4,2,brdc,both,blurred,target-match,slider
6.5,6.5,0.0,0.6287161278048915,0.6287161278048915,0.0,0.22441510643492063,0.19666666666666666,-0.027748439768253974,0.27215449339194503,0.272154493391945,0.27215449339194503,0.272154493391945,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,3,1,9.0,10.0,-1.0,"<bound method IndexOpsMixin.item of id                                31
item                              23
conditions                      brdc
list                               4
annotation                       DFC
trials                             2
size_A                             9
size_B                            10
size_C                             5
size_D                             2
size_E                             9
size_F                             4
color_A                         blue
color_B                          red
color_C                         blue
color_D                         blue
color_E                          red
color_F                          red
form_A                        circle
form_B                        circle
form_C                        square
form_D                        circle
form_E                        circle
form_F                        circle
sharpness                    blurred
combination          dimension_color
relevant_property               both
Name: 2462, dtype: object>",4,2,brdc,both,blurred,target-match,production
