id,item,conditions,list,annotation,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,combination,relevant_property
47,23,zrdf,5,F,9,9,9,9,9,9,5,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
47,1,erdf,5,CF,6,10,4,4,2,2,5,blue,blue,blue,blue,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
47,15,zrdf,5,F,9,10,9,10,9,10,2,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
47,16,brdc,5,CF,2,10,9,2,3,9,5,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,square,blurred,dimension_color,both
47,21,erdc,5,CDF,5,9,6,6,4,1,1,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,blurred,dimension_color,first
47,22,brcf,5,CF,1,9,10,9,3,3,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
47,3,zrcf,5,F,7,9,9,3,3,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
47,7,brdf,5,CDF,3,10,10,3,5,10,4,blue,blue,red,blue,red,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
47,17,ercf,5,CF,4,10,1,9,3,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
47,21,zrdc,5,CF,8,9,10,10,9,10,3,blue,red,red,red,red,red,circle,circle,square,circle,circle,square,blurred,dimension_color,second
47,2,brdc,5,CF,2,9,9,4,3,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,both
47,1,brdf,5,CDF,3,10,9,3,1,9,2,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
47,12,zrdf,5,F,9,10,9,9,9,9,1,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
47,12,brdf,5,CDF,3,10,9,3,4,9,1,blue,blue,red,red,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
47,18,erdf,5,CDF,6,9,1,6,1,2,3,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
47,19,ercf,5,CF,4,10,2,1,3,10,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
47,6,ercf,5,CF,4,1,10,1,3,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
47,20,zrdf,5,F,9,9,9,9,9,10,3,blue,blue,red,red,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
47,15,brdf,5,CDF,3,10,9,1,4,10,1,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
47,20,erdf,5,C,6,10,6,6,5,6,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
47,7,zrdf,5,F,9,9,10,9,10,9,3,blue,red,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
47,9,ercf,5,C,4,1,1,10,10,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
47,25,brcf,5,CF,1,2,10,2,1,9,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
47,10,brdc,5,CDF,2,10,9,3,1,10,1,blue,red,blue,blue,red,red,circle,circle,square,square,circle,square,blurred,dimension_color,both
47,9,zrcf,5,F,7,1,2,3,2,1,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
47,14,brcf,5,CF,1,1,3,2,3,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
47,8,brdc,5,CDF,2,10,9,3,5,10,5,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,both
47,25,zrcf,5,F,7,3,10,2,1,3,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
47,27,erdc,5,CDF,5,9,2,5,5,2,1,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,blurred,dimension_color,first
48,8,erdc,5,DCF,5,10,2,5,3,2,3,red,red,red,red,red,blue,circle,circle,square,square,square,circle,blurred,dimension_color,first
48,18,zrdf,5,CF,9,9,9,9,9,10,6,blue,blue,red,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
48,13,zrdc,5,DCF,8,10,10,10,9,9,3,blue,red,red,red,red,red,circle,square,square,square,circle,square,blurred,dimension_color,second
48,5,erdc,5,DCF,5,10,3,4,6,2,1,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
48,26,erdf,5,DF,6,10,4,4,5,4,1,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,19,zrcf,5,DF,7,3,10,2,10,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,22,brcf,5,DCF,1,9,10,9,3,3,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,15,erdf,5,DCF,6,10,5,2,1,6,2,blue,red,blue,blue,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,21,zrdc,5,CF,8,9,10,10,9,10,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,second
48,25,brcf,5,DCF,1,2,10,2,1,9,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,2,zrdc,5,CF,8,10,9,9,10,10,6,blue,red,red,red,red,red,circle,square,circle,square,circle,square,blurred,dimension_color,second
48,27,brdc,5,CF,2,10,10,1,6,10,5,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,both
48,19,brcf,5,CF,1,10,3,1,2,9,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,27,zrdc,5,CF,8,10,9,9,10,9,6,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
48,13,erdc,5,DCF,5,10,5,3,1,1,2,red,red,red,red,red,blue,circle,circle,circle,circle,square,square,blurred,dimension_color,first
48,12,erdf,5,DCF,6,10,1,2,4,1,4,blue,red,blue,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,11,brcf,5,CF,1,3,1,2,2,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,19,ercf,5,CF,4,10,2,1,3,10,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,5,brdc,5,DCF,2,9,9,5,2,9,5,blue,red,blue,blue,red,red,circle,circle,square,circle,square,circle,blurred,dimension_color,both
48,17,brcf,5,CF,1,9,10,10,3,10,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,1,erdf,5,CF,6,10,4,4,2,2,5,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,9,zrcf,5,CF,7,1,2,3,2,1,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,2,erdc,5,DCF,5,10,3,1,3,6,1,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,blurred,dimension_color,first
48,5,zrdc,5,CF,8,9,10,10,9,10,5,blue,red,red,red,red,red,circle,circle,square,circle,square,circle,blurred,dimension_color,second
48,6,brcf,5,CF,1,10,10,2,3,9,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,15,zrdf,5,CF,9,10,9,10,9,10,2,blue,red,blue,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
48,7,zrdf,5,CF,9,9,10,9,10,9,3,blue,blue,red,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
48,23,brdf,5,DF,3,9,10,5,2,9,4,blue,blue,red,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,18,erdf,5,DCF,6,9,1,6,1,2,3,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,25,ercf,5,CF,4,2,1,10,3,2,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,23,erdf,5,DCF,6,9,2,2,6,5,2,blue,blue,red,blue,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,14,ercf,5,CF,4,9,10,3,9,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,24,erdc,5,DCF,5,10,1,1,5,5,4,red,red,red,red,red,blue,circle,square,circle,circle,circle,circle,blurred,dimension_color,first
48,16,erdc,5,DCF,5,10,3,3,5,4,2,red,red,red,red,red,blue,circle,circle,square,circle,circle,square,blurred,dimension_color,first
48,23,zrdf,5,CF,9,9,9,9,9,9,5,blue,blue,blue,blue,red,red,circle,square,square,square,square,square,blurred,dimension_form,second
48,11,ercf,5,CF,4,10,9,1,9,3,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,9,ercf,5,CF,4,1,1,10,10,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,3,brcf,5,CF,1,10,10,10,1,2,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,18,brdf,5,DCF,3,10,9,2,3,10,4,blue,red,red,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,21,brdc,5,CF,2,10,9,5,4,10,3,blue,red,blue,blue,red,red,circle,circle,circle,square,square,square,blurred,dimension_color,both
48,11,zrcf,5,CF,7,10,10,2,3,1,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,4,brdf,5,DCF,3,9,10,1,3,9,5,blue,red,red,red,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,26,brdf,5,DCF,3,9,9,3,2,10,6,blue,red,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,8,brdc,5,DCF,2,10,9,3,5,10,5,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,square,blurred,dimension_color,both
48,10,erdc,5,DCF,5,10,6,5,3,2,3,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,blurred,dimension_color,first
48,14,brcf,5,CF,1,1,3,2,3,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,2,brdc,5,FC,2,9,9,4,3,10,2,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,circle,blurred,dimension_color,both
48,1,brdf,5,DCF,3,10,9,3,1,9,2,blue,red,red,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,27,erdc,5,DCF,5,9,2,5,5,2,1,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,blurred,dimension_color,first
48,8,zrdc,5,CF,8,10,10,10,10,9,3,blue,red,red,red,red,red,circle,circle,circle,square,square,circle,blurred,dimension_color,second
48,22,zrcf,5,CF,7,3,10,9,9,2,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,10,brdc,5,DCF,2,10,9,3,1,10,1,blue,red,blue,blue,red,red,circle,circle,circle,circle,square,circle,blurred,dimension_color,both
48,24,zrdc,5,CF,8,10,10,9,9,10,6,blue,red,red,red,red,red,circle,circle,square,square,circle,circle,blurred,dimension_color,second
48,4,erdf,5,DCF,6,9,2,1,5,6,1,blue,red,blue,red,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,16,zrdc,5,CF,8,9,10,10,10,10,4,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
48,26,zrdf,5,CF,9,9,10,9,9,9,2,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
48,7,erdf,5,DCF,6,9,4,2,2,4,2,blue,red,red,blue,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,20,zrdf,5,CF,9,9,9,9,9,10,3,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
48,7,brdf,5,DFC,3,10,10,3,5,10,4,blue,red,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,13,brdc,5,CF,2,9,10,1,6,9,6,blue,red,blue,blue,red,red,circle,circle,square,square,square,circle,blurred,dimension_color,both
48,22,ercf,5,CF,4,9,9,3,2,1,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,20,erdf,5,CF,6,10,6,6,5,6,1,blue,red,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
48,21,erdc,5,DCF,5,9,6,6,4,1,1,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,blurred,dimension_color,first
48,17,ercf,5,CF,4,10,1,9,3,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,10,zrdc,5,FC,8,9,9,10,9,9,3,blue,red,red,red,red,red,circle,circle,circle,square,circle,circle,blurred,dimension_color,second
48,3,ercf,5,CF,4,10,2,1,9,10,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,1,zrdf,5,CF,9,10,10,9,9,9,6,blue,blue,blue,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
48,16,brdc,5,CF,2,10,9,2,3,9,5,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,both
48,17,zrcf,5,CF,7,3,2,3,2,10,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,4,zrdf,5,CF,9,10,10,10,9,9,2,blue,blue,red,red,blue,blue,circle,square,square,square,square,square,blurred,dimension_form,second
48,6,zrcf,5,CF,7,3,3,10,2,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,25,zrcf,5,CF,7,3,10,2,1,3,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,15,brdf,5,DCF,3,10,9,1,4,10,1,blue,blue,red,blue,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,20,brdf,5,DCF,3,10,9,4,2,9,6,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,12,brdf,5,DCF,3,10,9,3,4,9,1,blue,red,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
48,12,zrdf,5,CF,9,10,9,9,9,9,1,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
48,3,zrcf,5,CF,7,9,9,3,3,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
48,6,ercf,5,CF,4,1,10,1,3,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
48,9,brcf,5,CF,1,3,10,10,2,2,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
48,24,brdc,5,CF,2,10,10,3,4,9,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,both
48,14,zrcf,5,CF,7,2,1,1,9,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,20,zrdf,5,CF,9,9,9,9,9,10,3,blue,red,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,5,zrdc,5,CF,8,9,10,10,9,10,5,blue,red,red,red,red,red,circle,circle,circle,circle,square,square,blurred,dimension_color,second
49,26,zrdf,5,CF,9,9,10,9,9,9,2,blue,blue,blue,red,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,3,ercf,5,DCF,4,10,2,1,9,10,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,1,zrdf,5,CF,9,10,10,9,9,9,6,blue,red,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,2,brdc,5,CF,2,9,9,4,3,10,2,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,both
49,22,zrcf,5,DF,7,3,10,9,9,2,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,25,ercf,5,C,4,2,1,10,3,2,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,24,brdc,5,CF,2,10,10,3,4,9,2,blue,red,blue,blue,red,red,circle,square,square,circle,circle,square,blurred,dimension_color,both
49,12,erdf,5,DF,6,10,1,2,4,1,4,blue,red,red,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,17,ercf,5,C,4,10,1,9,3,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,23,zrdf,5,F,9,9,9,9,9,9,5,blue,red,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,6,ercf,5,C,4,1,10,1,3,9,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,13,erdc,5,DF,5,10,5,3,1,1,2,red,red,red,red,red,blue,circle,square,square,circle,circle,circle,blurred,dimension_color,first
49,4,zrdf,5,F,9,10,10,10,9,9,2,blue,blue,red,blue,red,blue,circle,square,square,square,square,square,blurred,dimension_form,second
49,24,zrdc,5,C,8,10,10,9,9,10,6,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,second
49,6,brcf,5,DCF,1,10,10,2,3,9,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,7,brdf,5,DF,3,10,10,3,5,10,4,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,6,zrcf,5,F,7,3,3,10,2,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,16,zrdc,5,C,8,9,10,10,10,10,4,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,second
49,15,zrdf,5,F,9,10,9,10,9,10,2,blue,red,blue,red,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,15,brdf,5,DCF,3,10,9,1,4,10,1,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,9,zrcf,5,F,7,1,2,3,2,1,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,12,brdf,5,DF,3,10,9,3,4,9,1,blue,blue,blue,blue,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,18,brdf,5,DF,3,10,9,2,3,10,4,blue,red,red,blue,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,3,zrcf,5,F,7,9,9,3,3,3,3,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,14,brcf,5,CF,1,1,3,2,3,3,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,16,brdc,5,CF,2,10,9,2,3,9,5,blue,red,blue,blue,red,red,circle,square,square,square,square,circle,blurred,dimension_color,both
49,8,brdc,5,DFC,2,10,9,3,5,10,5,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,blurred,dimension_color,both
49,9,ercf,5,C,4,1,1,10,10,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,26,erdf,5,DF,6,10,4,4,5,4,1,blue,blue,blue,blue,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,23,erdf,5,DF,6,9,2,2,6,5,2,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,27,brdc,5,F,2,10,10,1,6,10,5,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,circle,blurred,dimension_color,both
49,7,zrdf,5,F,9,9,10,9,10,9,3,blue,blue,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,18,erdf,5,DCF,6,9,1,6,1,2,3,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,11,ercf,5,C,4,10,9,1,9,3,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,20,brdf,5,DF,3,10,9,4,2,9,6,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,27,zrdc,5,C,8,10,9,9,10,9,6,blue,red,red,red,red,red,circle,circle,circle,square,square,circle,blurred,dimension_color,second
49,17,brcf,5,CF,1,9,10,10,3,10,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,22,ercf,5,C,4,9,9,3,2,1,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,21,erdc,5,DF,5,9,6,6,4,1,1,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
49,23,brdf,5,DF,3,9,10,5,2,9,4,blue,blue,red,red,red,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,7,erdf,5,DF,6,9,4,2,2,4,2,blue,blue,red,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,14,zrcf,5,F,7,2,1,1,9,3,9,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,4,brdf,5,DF,3,9,10,1,3,9,5,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,12,zrdf,5,F,9,10,9,9,9,9,1,blue,red,red,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,11,brcf,5,CF,1,3,1,2,2,10,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,2,zrdc,5,C,8,10,9,9,10,10,6,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
49,24,erdc,5,DF,5,10,1,1,5,5,4,red,red,red,red,red,blue,circle,square,circle,circle,circle,circle,blurred,dimension_color,first
49,19,brcf,5,CF,1,10,3,1,2,9,3,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,25,brcf,5,CF,1,2,10,2,1,9,10,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,2,erdc,5,DF,5,10,3,1,3,6,1,red,red,red,red,red,blue,circle,circle,square,circle,circle,square,blurred,dimension_color,first
49,15,erdf,5,DF,6,10,5,2,1,6,2,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,9,brcf,5,CF,1,3,10,10,2,2,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,17,zrcf,5,F,7,3,2,3,2,10,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,3,brcf,5,CF,1,10,10,10,1,2,2,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,16,erdc,5,DF,5,10,3,3,5,4,2,red,red,red,red,red,blue,circle,square,square,circle,circle,square,blurred,dimension_color,first
49,5,brdc,5,CDF,2,9,9,5,2,9,5,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,both
49,13,brdc,5,CF,2,9,10,1,6,9,6,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,both
49,19,ercf,5,C,4,10,2,1,3,10,2,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,10,brdc,5,CF,2,10,9,3,1,10,1,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,square,blurred,dimension_color,both
49,10,zrdc,5,C,8,9,9,10,9,9,3,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,blurred,dimension_color,second
49,25,zrcf,5,F,7,3,10,2,1,3,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,8,erdc,5,DF,5,10,2,5,3,2,3,red,red,red,red,red,blue,circle,circle,circle,square,circle,circle,blurred,dimension_color,first
49,18,zrdf,5,F,9,9,9,9,9,10,6,blue,red,blue,red,red,red,circle,square,square,square,square,square,blurred,dimension_form,second
49,13,zrdc,5,C,8,10,10,10,9,9,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,circle,blurred,dimension_color,second
49,21,brdc,5,F,2,10,9,5,4,10,3,blue,red,blue,blue,red,red,circle,square,square,circle,circle,circle,blurred,dimension_color,both
49,1,erdf,5,C,6,10,4,4,2,2,5,blue,red,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,5,erdc,5,DF,5,10,3,4,6,2,1,red,red,red,red,red,blue,circle,square,square,circle,circle,circle,blurred,dimension_color,first
49,10,erdc,5,DF,5,10,6,5,3,2,3,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,blurred,dimension_color,first
49,4,erdf,5,DF,6,9,2,1,5,6,1,blue,blue,red,blue,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,14,ercf,5,C,4,9,10,3,9,2,1,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
49,27,erdc,5,DF,5,9,2,5,5,2,1,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,blurred,dimension_color,first
49,8,zrdc,5,C,8,10,10,10,10,9,3,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,dimension_color,second
49,19,zrcf,5,F,7,3,10,2,10,3,10,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,20,erdf,5,C,6,10,6,6,5,6,1,blue,red,red,blue,blue,red,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
49,21,zrdc,5,C,8,9,10,10,9,10,3,blue,red,red,red,red,red,circle,square,circle,circle,circle,square,blurred,dimension_color,second
49,22,brcf,5,CF,1,9,10,9,3,3,9,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
49,11,zrcf,5,F,7,10,10,2,3,1,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
49,1,brdf,5,CF,3,10,9,3,1,9,2,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
49,26,brdf,5,DF,3,9,9,3,2,10,6,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,blurred,dimension_form,both
50,17,erdc,6,FC,5,9,3,4,6,6,3,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_color,first
50,1,brcf,6,FC,1,3,2,2,10,10,1,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,blurred,color_form,both
50,6,zrdc,6,FC,8,9,9,9,9,10,1,blue,red,red,red,red,red,circle,square,square,circle,square,circle,blurred,dimension_color,second
50,23,zrcf,6,FC,7,2,9,3,9,10,2,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
50,12,ercf,6,FC,4,3,10,3,9,2,9,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
50,15,ercf,6,FC,4,2,10,1,2,10,10,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,blurred,color_form,first
50,5,zrdf,6,FC,9,9,10,10,9,10,5,blue,red,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
50,26,zrcf,6,FC,7,3,2,10,9,2,1,red,red,red,red,red,blue,circle,square,square,square,square,square,blurred,color_form,second
50,21,erdf,6,FC,6,9,6,6,4,1,1,blue,red,red,blue,red,blue,circle,circle,circle,circle,circle,square,blurred,dimension_form,first
50,17,zrdc,6,FC,8,10,9,10,9,10,2,blue,red,red,red,red,red,circle,circle,square,circle,square,square,blurred,dimension_color,second
50,16,zrdf,6,FC,9,9,10,10,10,10,4,blue,red,blue,blue,blue,red,circle,square,square,square,square,square,blurred,dimension_form,second
