id,item,conditions,list,trials,size_A,size_B,size_C,size_D,size_E,size_F,color_A,color_B,color_C,color_D,color_E,color_F,form_A,form_B,form_C,form_D,form_E,form_F,sharpness,prefer_first_1st,combination,relevant_property
62,5,zrdc,2.0,8.0,10.0,10.0,9.0,9.0,10.0,3.0,blue,red,red,red,red,red,circle,circle,square,square,square,circle,sharp,100.0,dimension_color,second
62,25,zrcf,2.0,7.0,3.0,10.0,10.0,9.0,2.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,16,erdc,2.0,5.0,9.0,1.0,1.0,3.0,2.0,2.0,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,sharp,100.0,dimension_color,first
62,17,ercf,2.0,4.0,2.0,10.0,1.0,1.0,10.0,9.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,8,zrdc,2.0,8.0,9.0,9.0,9.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,square,square,square,circle,sharp,0.0,dimension_color,second
62,5,brdc,2.0,2.0,10.0,10.0,1.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,square,sharp,0.0,dimension_color,both
62,3,zrcf,2.0,7.0,3.0,3.0,2.0,10.0,3.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,26,brdf,2.0,3.0,9.0,10.0,1.0,1.0,10.0,1.0,blue,red,blue,red,blue,red,circle,square,circle,circle,square,square,sharp,13.0,dimension_form,both
62,17,zrcf,2.0,7.0,10.0,3.0,9.0,2.0,9.0,3.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,4,erdf,2.0,6.0,10.0,3.0,2.0,2.0,2.0,2.0,blue,blue,blue,red,red,red,circle,circle,circle,circle,circle,square,sharp,93.0,dimension_form,first
62,24,erdc,2.0,5.0,9.0,2.0,3.0,2.0,3.0,1.0,red,red,red,red,red,blue,circle,square,circle,circle,square,circle,sharp,92.0,dimension_color,first
62,23,zrdf,2.0,9.0,10.0,9.0,9.0,10.0,10.0,1.0,blue,blue,red,red,blue,red,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,10,zrdc,2.0,8.0,10.0,10.0,9.0,9.0,10.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,0.0,dimension_color,second
62,25,brcf,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,85.0,color_form,both
62,11,brcf,2.0,1.0,9.0,2.0,10.0,3.0,1.0,9.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
62,21,zrdc,2.0,8.0,10.0,10.0,9.0,9.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,square,square,circle,sharp,0.0,dimension_color,second
62,27,erdc,2.0,5.0,10.0,3.0,1.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,square,circle,square,circle,square,sharp,100.0,dimension_color,first
62,27,brdc,2.0,2.0,9.0,9.0,2.0,1.0,10.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,0.0,dimension_color,both
62,13,brdc,2.0,2.0,9.0,9.0,2.0,3.0,9.0,1.0,blue,red,blue,blue,red,red,circle,square,circle,circle,square,square,sharp,0.0,dimension_color,both
62,24,brdc,2.0,2.0,10.0,9.0,1.0,2.0,10.0,1.0,blue,red,blue,blue,red,red,circle,circle,circle,square,square,square,sharp,100.0,dimension_color,both
62,24,zrdc,2.0,8.0,9.0,10.0,9.0,10.0,10.0,2.0,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,0.0,dimension_color,second
62,19,ercf,2.0,4.0,3.0,3.0,2.0,3.0,2.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,10,brdc,2.0,2.0,9.0,10.0,1.0,2.0,10.0,1.0,blue,red,blue,blue,red,red,circle,circle,square,circle,square,circle,sharp,0.0,dimension_color,both
62,6,ercf,2.0,4.0,3.0,9.0,10.0,10.0,2.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,4,brdf,2.0,3.0,10.0,9.0,1.0,2.0,9.0,2.0,blue,red,red,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,20,zrdf,2.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,22,brcf,2.0,1.0,2.0,1.0,9.0,3.0,2.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
62,21,erdc,2.0,5.0,10.0,2.0,3.0,3.0,1.0,3.0,red,red,red,red,red,blue,circle,circle,square,circle,circle,circle,sharp,100.0,dimension_color,first
62,6,brcf,2.0,1.0,3.0,2.0,3.0,2.0,10.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,0.0,color_form,both
62,19,zrcf,2.0,7.0,3.0,1.0,9.0,2.0,9.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,14,zrcf,2.0,7.0,9.0,9.0,2.0,9.0,10.0,3.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,13,zrdc,2.0,8.0,9.0,9.0,10.0,10.0,10.0,3.0,blue,red,red,red,red,red,circle,circle,square,circle,circle,square,sharp,0.0,dimension_color,second
62,5,erdc,2.0,5.0,10.0,1.0,3.0,1.0,2.0,3.0,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,100.0,dimension_color,first
62,14,ercf,2.0,4.0,9.0,10.0,10.0,9.0,3.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,17,brcf,2.0,1.0,3.0,2.0,1.0,9.0,3.0,9.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,0.0,color_form,both
62,3,ercf,2.0,4.0,3.0,9.0,9.0,10.0,2.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,9,ercf,2.0,4.0,2.0,9.0,9.0,1.0,10.0,9.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,23,erdf,2.0,6.0,10.0,2.0,3.0,2.0,3.0,1.0,blue,red,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,11,zrcf,2.0,7.0,3.0,2.0,10.0,1.0,10.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,1,brdf,2.0,3.0,10.0,10.0,3.0,2.0,10.0,1.0,blue,blue,red,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,9,zrcf,2.0,7.0,9.0,10.0,1.0,2.0,3.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,1,erdf,2.0,6.0,9.0,1.0,1.0,1.0,2.0,1.0,blue,blue,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,15,erdf,2.0,6.0,9.0,1.0,2.0,1.0,2.0,2.0,blue,blue,blue,red,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,26,zrdf,2.0,9.0,10.0,10.0,9.0,9.0,9.0,2.0,blue,blue,blue,red,red,red,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,2,erdc,2.0,5.0,10.0,2.0,2.0,2.0,3.0,2.0,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,100.0,dimension_color,first
62,7,zrdf,2.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,15,zrdf,2.0,9.0,9.0,10.0,10.0,10.0,10.0,1.0,blue,blue,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
62,21,brdc,2.0,2.0,9.0,9.0,3.0,2.0,9.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,square,circle,square,sharp,100.0,dimension_color,both
62,9,brcf,2.0,1.0,2.0,9.0,2.0,2.0,3.0,10.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
62,10,erdc,2.0,5.0,10.0,2.0,2.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,square,circle,square,square,circle,sharp,100.0,dimension_color,first
62,14,brcf,2.0,1.0,2.0,9.0,3.0,2.0,3.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
62,7,erdf,2.0,6.0,10.0,3.0,3.0,3.0,3.0,3.0,blue,blue,red,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,19,brcf,2.0,1.0,9.0,2.0,3.0,1.0,9.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
62,3,brcf,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,0.0,color_form,both
62,18,brdf,2.0,3.0,9.0,10.0,2.0,1.0,9.0,1.0,blue,blue,blue,red,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,13,erdc,2.0,5.0,10.0,1.0,2.0,3.0,3.0,2.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,first
62,18,zrdf,2.0,9.0,9.0,10.0,9.0,10.0,9.0,2.0,blue,blue,red,blue,blue,red,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,8,erdc,2.0,5.0,9.0,2.0,1.0,3.0,1.0,3.0,red,red,red,red,red,blue,circle,circle,square,square,circle,square,sharp,100.0,dimension_color,first
62,22,ercf,2.0,4.0,3.0,2.0,2.0,9.0,3.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,6,zrcf,2.0,7.0,9.0,9.0,1.0,1.0,9.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
62,16,brdc,2.0,2.0,10.0,9.0,3.0,2.0,10.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,both
62,20,brdf,2.0,3.0,9.0,9.0,1.0,3.0,10.0,3.0,blue,blue,red,blue,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,2,zrdc,2.0,8.0,9.0,9.0,10.0,9.0,9.0,1.0,blue,red,red,red,red,red,circle,square,circle,circle,square,circle,sharp,0.0,dimension_color,second
62,20,erdf,2.0,6.0,9.0,2.0,3.0,2.0,2.0,3.0,blue,blue,blue,red,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,11,ercf,2.0,4.0,1.0,3.0,2.0,10.0,1.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,2,brdc,2.0,2.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,circle,sharp,100.0,dimension_color,both
62,27,zrdc,2.0,8.0,10.0,10.0,10.0,9.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,0.0,dimension_color,second
62,23,brdf,2.0,3.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,12,zrdf,2.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,blue,red,blue,blue,blue,red,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,26,erdf,2.0,6.0,10.0,3.0,1.0,3.0,1.0,3.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,12,erdf,2.0,6.0,9.0,1.0,3.0,2.0,3.0,2.0,blue,blue,blue,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,25,ercf,2.0,4.0,9.0,3.0,1.0,9.0,9.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
62,12,brdf,2.0,3.0,9.0,9.0,2.0,2.0,10.0,2.0,blue,blue,blue,red,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,4,zrdf,2.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,blue,blue,blue,blue,blue,blue,circle,square,square,square,square,square,sharp,0.0,dimension_form,second
62,18,erdf,2.0,6.0,10.0,1.0,3.0,2.0,1.0,2.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
62,16,zrdc,2.0,8.0,10.0,9.0,10.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,square,circle,circle,circle,square,sharp,0.0,dimension_color,second
62,7,brdf,2.0,3.0,9.0,9.0,1.0,1.0,10.0,2.0,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,15,brdf,2.0,3.0,10.0,10.0,3.0,3.0,10.0,3.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
62,22,zrcf,2.0,7.0,3.0,3.0,9.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
63,26,erdf,2.0,6.0,10.0,3.0,1.0,3.0,1.0,3.0,blue,red,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,25,zrcf,2.0,7.0,3.0,10.0,10.0,9.0,2.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
63,20,erdf,2.0,6.0,9.0,2.0,3.0,2.0,2.0,3.0,blue,blue,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,13,zrdc,2.0,8.0,9.0,9.0,10.0,10.0,10.0,3.0,blue,red,red,red,red,red,circle,square,circle,circle,square,circle,sharp,100.0,dimension_color,second
63,9,zrcf,2.0,7.0,9.0,10.0,1.0,2.0,3.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,0.0,color_form,second
63,7,brdf,2.0,3.0,9.0,9.0,1.0,1.0,10.0,2.0,blue,red,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,25,brcf,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,24,zrdc,2.0,8.0,9.0,10.0,9.0,10.0,10.0,2.0,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,100.0,dimension_color,second
63,15,brdf,2.0,3.0,10.0,10.0,3.0,3.0,10.0,3.0,blue,blue,blue,blue,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,14,brcf,2.0,1.0,2.0,9.0,3.0,2.0,3.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,19,ercf,2.0,4.0,3.0,3.0,2.0,3.0,2.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,13,erdc,2.0,5.0,10.0,1.0,2.0,3.0,3.0,2.0,red,red,red,red,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_color,first
63,21,zrdc,2.0,8.0,10.0,10.0,9.0,9.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_color,second
63,23,brdf,2.0,3.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,5,erdc,2.0,5.0,10.0,1.0,3.0,1.0,2.0,3.0,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,100.0,dimension_color,first
63,3,brcf,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,2,brdc,2.0,2.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,both
63,1,erdf,2.0,6.0,9.0,1.0,1.0,1.0,2.0,1.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,21,brdc,2.0,2.0,9.0,9.0,3.0,2.0,9.0,2.0,blue,red,blue,blue,red,red,circle,square,circle,square,square,circle,sharp,100.0,dimension_color,both
63,6,zrcf,2.0,7.0,9.0,9.0,1.0,1.0,9.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,18,erdf,2.0,6.0,10.0,1.0,3.0,2.0,1.0,2.0,blue,blue,blue,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,22,brcf,2.0,1.0,2.0,1.0,9.0,3.0,2.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,17,brcf,2.0,1.0,3.0,2.0,1.0,9.0,3.0,9.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,11,zrcf,2.0,7.0,3.0,2.0,10.0,1.0,10.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,20,brdf,2.0,3.0,9.0,9.0,1.0,3.0,10.0,3.0,blue,blue,blue,red,blue,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,2,zrdc,2.0,8.0,9.0,9.0,10.0,9.0,9.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,second
63,24,erdc,2.0,5.0,9.0,2.0,3.0,2.0,3.0,1.0,red,red,red,red,red,blue,circle,circle,square,square,circle,circle,sharp,100.0,dimension_color,first
63,12,brdf,2.0,3.0,9.0,9.0,2.0,2.0,10.0,2.0,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,27,erdc,2.0,5.0,10.0,3.0,1.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,circle,circle,square,square,circle,sharp,100.0,dimension_color,first
63,16,erdc,2.0,5.0,9.0,1.0,1.0,3.0,2.0,2.0,red,red,red,red,red,blue,circle,square,square,circle,circle,square,sharp,100.0,dimension_color,first
63,17,ercf,2.0,4.0,2.0,10.0,1.0,1.0,10.0,9.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,25,ercf,2.0,4.0,9.0,3.0,1.0,9.0,9.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,9,ercf,2.0,4.0,2.0,9.0,9.0,1.0,10.0,9.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,1,zrdf,2.0,9.0,9.0,10.0,9.0,10.0,9.0,2.0,blue,blue,red,blue,red,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,26,zrdf,2.0,9.0,10.0,10.0,9.0,9.0,9.0,2.0,blue,blue,red,blue,blue,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,7,zrdf,2.0,9.0,9.0,10.0,10.0,10.0,9.0,1.0,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,3,zrcf,2.0,7.0,3.0,3.0,2.0,10.0,3.0,1.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,2,erdc,2.0,5.0,10.0,2.0,2.0,2.0,3.0,2.0,red,red,red,red,red,blue,circle,square,circle,circle,circle,circle,sharp,100.0,dimension_color,first
63,19,zrcf,2.0,7.0,3.0,1.0,9.0,2.0,9.0,9.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,19,brcf,2.0,1.0,9.0,2.0,3.0,1.0,9.0,2.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,10,brdc,2.0,2.0,9.0,10.0,1.0,2.0,10.0,1.0,blue,red,blue,blue,red,red,circle,circle,square,circle,circle,square,sharp,100.0,dimension_color,both
63,1,brdf,2.0,3.0,10.0,10.0,3.0,2.0,10.0,1.0,blue,blue,blue,red,red,blue,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,5,brdc,2.0,2.0,10.0,10.0,1.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,sharp,100.0,dimension_color,both
63,15,zrdf,2.0,9.0,9.0,10.0,10.0,10.0,10.0,1.0,blue,blue,red,red,blue,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,6,brcf,2.0,1.0,3.0,2.0,3.0,2.0,10.0,1.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,8,erdc,2.0,5.0,9.0,2.0,1.0,3.0,1.0,3.0,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,sharp,100.0,dimension_color,first
63,20,zrdf,2.0,9.0,10.0,10.0,10.0,10.0,10.0,1.0,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,22,zrcf,2.0,7.0,3.0,3.0,9.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,18,zrdf,2.0,9.0,9.0,10.0,9.0,10.0,9.0,2.0,blue,blue,blue,blue,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,13,brdc,2.0,2.0,9.0,9.0,2.0,3.0,9.0,1.0,blue,red,blue,blue,red,red,circle,circle,square,square,circle,circle,sharp,100.0,dimension_color,both
63,15,erdf,2.0,6.0,9.0,1.0,2.0,1.0,2.0,2.0,blue,blue,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,18,brdf,2.0,3.0,9.0,10.0,2.0,1.0,9.0,1.0,blue,blue,blue,blue,blue,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,14,ercf,2.0,4.0,9.0,10.0,10.0,9.0,3.0,10.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,3,ercf,2.0,4.0,3.0,9.0,9.0,10.0,2.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,4,erdf,2.0,6.0,10.0,3.0,2.0,2.0,2.0,2.0,blue,blue,red,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,11,ercf,2.0,4.0,1.0,3.0,2.0,10.0,1.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,0.0,color_form,first
63,26,brdf,2.0,3.0,9.0,10.0,1.0,1.0,10.0,1.0,blue,red,red,blue,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,23,erdf,2.0,6.0,10.0,2.0,3.0,2.0,3.0,1.0,blue,red,blue,blue,blue,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,12,erdf,2.0,6.0,9.0,1.0,3.0,2.0,3.0,2.0,blue,blue,red,blue,blue,red,circle,circle,circle,circle,circle,square,sharp,0.0,dimension_form,first
63,22,ercf,2.0,4.0,3.0,2.0,2.0,9.0,3.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
63,4,brdf,2.0,3.0,10.0,9.0,1.0,2.0,9.0,2.0,blue,blue,blue,blue,red,red,circle,square,circle,circle,square,square,sharp,100.0,dimension_form,both
63,14,zrcf,2.0,7.0,9.0,9.0,2.0,9.0,10.0,3.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,23,zrdf,2.0,9.0,10.0,9.0,9.0,10.0,10.0,1.0,blue,blue,red,red,blue,red,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,12,zrdf,2.0,9.0,9.0,9.0,9.0,9.0,9.0,1.0,blue,red,red,blue,blue,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,5,zrdc,2.0,8.0,10.0,10.0,9.0,9.0,10.0,3.0,blue,red,red,red,red,red,circle,square,circle,square,square,square,sharp,100.0,dimension_color,second
63,4,zrdf,2.0,9.0,9.0,10.0,10.0,10.0,9.0,2.0,blue,blue,blue,blue,red,blue,circle,square,square,square,square,square,sharp,100.0,dimension_form,second
63,27,zrdc,2.0,8.0,10.0,10.0,10.0,9.0,10.0,1.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,second
63,17,zrcf,2.0,7.0,10.0,3.0,9.0,2.0,9.0,3.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
63,27,brdc,2.0,2.0,9.0,9.0,2.0,1.0,10.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,sharp,100.0,dimension_color,both
63,24,brdc,2.0,2.0,10.0,9.0,1.0,2.0,10.0,1.0,blue,red,blue,blue,red,red,circle,square,circle,circle,circle,circle,sharp,100.0,dimension_color,both
63,10,erdc,2.0,5.0,10.0,2.0,2.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,circle,square,circle,square,circle,sharp,100.0,dimension_color,first
63,8,zrdc,2.0,8.0,9.0,9.0,9.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,circle,square,circle,circle,circle,sharp,100.0,dimension_color,second
63,16,zrdc,2.0,8.0,10.0,9.0,10.0,10.0,9.0,2.0,blue,red,red,red,red,red,circle,square,circle,square,circle,square,sharp,100.0,dimension_color,second
63,8,brdc,2.0,2.0,9.0,10.0,1.0,3.0,9.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,circle,circle,circle,sharp,100.0,dimension_color,both
63,21,erdc,2.0,5.0,10.0,2.0,3.0,3.0,1.0,3.0,red,red,red,red,red,blue,circle,circle,circle,circle,square,circle,sharp,100.0,dimension_color,first
63,7,erdf,2.0,6.0,10.0,3.0,3.0,3.0,3.0,3.0,blue,red,blue,blue,red,blue,circle,circle,circle,circle,circle,square,sharp,100.0,dimension_form,first
63,10,zrdc,2.0,8.0,10.0,10.0,9.0,9.0,10.0,3.0,blue,red,red,red,red,red,circle,square,square,circle,circle,circle,sharp,100.0,dimension_color,second
63,9,brcf,2.0,1.0,2.0,9.0,2.0,2.0,3.0,10.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,16,brdc,2.0,2.0,10.0,9.0,3.0,2.0,10.0,2.0,blue,red,blue,blue,red,red,circle,circle,circle,square,square,circle,sharp,100.0,dimension_color,both
63,11,brcf,2.0,1.0,9.0,2.0,10.0,3.0,1.0,9.0,blue,blue,red,red,blue,red,circle,square,circle,circle,square,square,sharp,100.0,color_form,both
63,6,ercf,2.0,4.0,3.0,9.0,10.0,10.0,2.0,3.0,blue,red,red,red,red,red,circle,circle,circle,circle,circle,square,sharp,100.0,color_form,first
64,2,brdc,2.0,2.0,10.0,10.0,2.0,3.0,9.0,3.0,blue,red,blue,blue,red,red,circle,circle,square,square,circle,square,sharp,100.0,dimension_color,both
64,22,zrcf,2.0,7.0,3.0,3.0,9.0,1.0,3.0,2.0,red,red,red,red,red,blue,circle,square,square,square,square,square,sharp,100.0,color_form,second
